Date,MF NAME,ISIN CODE,nav
2024-01-30,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,32.86840
2024-01-31,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.56750
2024-02-01,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.61130
2024-02-02,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.81570
2024-02-05,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.79720
2024-02-06,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,34.11530
2024-02-07,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,34.29970
2024-02-08,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,34.14700
2024-02-09,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.71660
2024-02-12,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,32.52190
2024-02-13,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,32.63770
2024-02-14,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.05680
2024-02-15,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.44180
2024-02-16,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.66590
2024-02-19,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.82560
2024-02-20,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.69070
2024-02-21,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.42890
2024-02-22,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.63240
2024-02-23,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.82840
2024-02-26,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.76980
2024-02-27,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.85540
2024-02-28,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.21570
2024-02-29,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.37120
2024-03-01,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.58570
2024-03-04,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.62010
2024-03-05,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.40240
2024-03-06,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,32.74410
2024-03-07,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.01000
2024-03-11,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,32.34830
2024-03-12,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,31.68240
2024-03-13,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,30.03880
2024-03-14,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,30.97460
2024-03-15,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,31.04030
2024-03-18,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,30.94980
2024-03-19,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,30.58430
2024-03-20,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,30.61760
2024-03-21,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,31.31740
2024-03-22,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,31.57160
2024-03-26,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,31.58490
2024-03-27,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,31.84490
2024-03-28,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,31.94840
2024-03-31,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,31.94760
2024-04-01,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,32.90930
2024-04-02,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.23420
2024-04-03,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.58410
2024-04-04,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.79290
2024-04-05,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.99100
2024-04-08,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,34.07530
2024-04-09,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,34.09010
2024-04-10,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,34.29300
2024-04-12,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,34.15350
2024-04-15,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.62770
2024-04-16,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.84370
2024-04-18,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.83670
2024-04-19,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.79560
2024-04-22,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,34.18750
2024-04-23,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,34.51710
2024-04-24,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,34.79180
2024-04-25,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,35.07810
2024-04-26,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,35.24580
2024-04-29,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,35.26840
2024-04-30,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,35.28770
2024-05-02,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,35.32090
2024-05-03,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,35.20030
2024-05-06,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,34.80790
2024-05-07,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,34.18890
2024-05-08,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,34.35730
2024-05-09,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.44710
2024-05-10,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.66690
2024-05-13,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.54560
2024-05-14,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,34.13530
2024-05-15,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,34.39460
2024-05-16,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,34.64960
2024-05-17,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,35.20050
2024-05-21,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,35.36640
2024-05-22,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,35.32230
2024-05-23,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,35.40860
2024-05-24,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,35.36320
2024-05-27,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,35.51830
2024-05-28,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,35.15650
2024-05-29,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,35.18560
2024-05-30,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,34.66330
2024-05-31,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,34.83170
2024-06-03,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,35.54740
2024-06-04,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,32.90580
2024-06-05,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,33.99510
2024-06-06,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,35.09550
2024-06-07,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,35.88630
2024-06-10,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,36.35750
2024-06-11,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,36.58280
2024-06-12,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,36.92450
2024-06-13,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,37.22500
2024-06-14,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,37.54610
2024-06-18,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,37.90700
2024-06-19,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,37.76150
2024-06-20,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,38.00910
2024-06-21,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,37.99610
2024-06-24,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,37.99780
2024-06-25,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,38.02470
2024-06-26,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,38.10510
2024-06-27,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,37.88810
2024-06-28,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,38.14240
2024-07-01,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,38.71450
2024-07-02,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,38.65100
2024-07-03,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,38.99780
2024-07-04,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,39.21400
2024-07-05,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,39.48180
2024-07-08,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,39.37890
2024-07-09,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,39.47200
2024-07-10,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,39.20460
2024-07-11,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,39.44170
2024-07-12,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,39.41490
2024-07-15,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,39.55330
2024-07-16,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,39.63050
2024-07-18,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,39.19490
2024-07-19,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,38.27710
2024-07-22,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,38.62020
2024-07-23,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,38.38720
2024-07-24,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,39.10150
2024-07-25,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,38.99320
2024-07-26,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,39.36390
2024-07-29,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,39.78500
2024-07-30,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,40.11310
2024-07-31,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,40.03450
2024-08-01,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,39.76440
2024-08-02,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,39.43770
2024-08-05,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,37.78860
2024-08-06,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,37.64230
2024-08-07,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,38.54610
2024-08-08,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,38.43740
2024-08-09,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,38.69220
2024-08-12,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,38.81330
2024-08-13,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,38.33610
2024-08-14,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,38.12270
2024-08-16,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,38.77180
2024-08-19,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,39.36390
2024-08-20,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,39.58000
2024-08-21,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,40.01590
2024-08-22,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,40.14280
2024-08-23,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,40.19540
2024-08-26,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,40.36270
2024-08-27,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,40.67130
2024-08-28,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,40.58370
2024-08-29,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,40.35280
2024-08-30,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,40.56330
2024-09-02,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,40.53440
2024-09-03,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,40.77290
2024-09-04,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,40.89830
2024-09-05,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,41.24850
2024-09-06,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,40.83510
2024-09-09,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,40.49740
2024-09-10,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,41.00250
2024-09-11,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,40.68230
2024-09-12,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,41.00030
2024-09-13,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,41.37130
2024-09-16,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,41.43610
2024-09-17,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,41.35440
2024-09-18,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,41.21500
2024-09-19,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,40.75960
2024-09-20,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,41.19870
2024-09-23,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,41.55220
2024-09-24,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,41.46300
2024-09-25,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,41.31700
2024-09-26,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,41.13140
2024-09-27,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,41.03400
2024-09-30,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,41.05180
2024-10-01,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,41.32270
2024-10-03,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,40.53500
2024-10-04,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,40.18360
2024-10-07,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,39.05230
2024-10-08,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,39.87040
2024-10-09,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,40.36060
2024-10-10,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,40.41230
2024-10-11,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,40.60280
2024-10-14,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,40.71790
2024-10-15,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,41.16840
2024-10-16,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,41.25350
2024-10-17,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,40.66970
2024-10-18,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,40.65290
2024-10-21,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,39.98190
2024-10-22,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,38.50880
2024-10-23,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,38.91060
2024-10-24,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,38.67860
2024-10-25,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,37.79500
2024-10-28,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,38.23010
2024-10-29,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,38.51190
2024-10-30,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,38.97030
2024-10-31,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,39.56840
2024-11-04,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,39.25230
2024-11-05,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,39.44220
2024-11-06,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,40.18560
2024-11-07,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,39.93610
2024-11-08,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,39.31510
2024-11-11,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,38.84520
2024-11-12,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,38.33810
2024-11-13,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,37.16510
2024-11-14,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,37.45970
2024-11-18,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,37.21800
2024-11-19,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,37.55910
2024-11-21,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,37.34100
2024-11-22,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,37.70710
2024-11-25,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,38.50330
2024-11-26,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,38.73990
2024-11-27,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,39.13520
2024-11-28,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,39.19100
2024-11-29,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,39.50960
2024-12-02,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,39.78390
2024-12-03,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,INF247L01932,40.15630
